"Step","likely-pyramid-31 - loss","likely-pyramid-31 - loss__MIN","likely-pyramid-31 - loss__MAX"
"499","52.023681640625","52.023681640625","52.023681640625"
"500","20.335798263549805","20.335798263549805","20.335798263549805"
"501","32.62186813354492","32.62186813354492","32.62186813354492"
"502","30.992351531982422","30.992351531982422","30.992351531982422"
"503","27.85283088684082","27.85283088684082","27.85283088684082"
"504","26.98123550415039","26.98123550415039","26.98123550415039"
"505","23.648563385009766","23.648563385009766","23.648563385009766"
"506","30.684585571289062","30.684585571289062","30.684585571289062"
"507","32.164329528808594","32.164329528808594","32.164329528808594"
"508","33.59724044799805","33.59724044799805","33.59724044799805"
"509","31.958942413330078","31.958942413330078","31.958942413330078"
"510","21.879920959472656","21.879920959472656","21.879920959472656"
"511","24.677871704101562","24.677871704101562","24.677871704101562"
"512","25.04656982421875","25.04656982421875","25.04656982421875"
"513","33.79734420776367","33.79734420776367","33.79734420776367"
"514","29.534772872924805","29.534772872924805","29.534772872924805"
"515","27.060420989990234","27.060420989990234","27.060420989990234"
"516","24.43681526184082","24.43681526184082","24.43681526184082"
"517","36.925655364990234","36.925655364990234","36.925655364990234"
"518","22.531404495239258","22.531404495239258","22.531404495239258"
"519","38.73448181152344","38.73448181152344","38.73448181152344"
"520","34.52215576171875","34.52215576171875","34.52215576171875"
"521","34.25567626953125","34.25567626953125","34.25567626953125"
"522","23.866716384887695","23.866716384887695","23.866716384887695"
"523","25.82146453857422","25.82146453857422","25.82146453857422"
"524","26.550350189208984","26.550350189208984","26.550350189208984"
"525","18.508785247802734","18.508785247802734","18.508785247802734"
"526","25.636159896850586","25.636159896850586","25.636159896850586"
"527","51.09580993652344","51.09580993652344","51.09580993652344"
"528","32.487247467041016","32.487247467041016","32.487247467041016"
"529","30.73609161376953","30.73609161376953","30.73609161376953"
"530","49.42181396484375","49.42181396484375","49.42181396484375"
"531","48.89643859863281","48.89643859863281","48.89643859863281"
"532","111.34510040283203","111.34510040283203","111.34510040283203"
"533","87.0086898803711","87.0086898803711","87.0086898803711"
"534","92.75679779052734","92.75679779052734","92.75679779052734"
"535","59.81338119506836","59.81338119506836","59.81338119506836"
"536","55.594749450683594","55.594749450683594","55.594749450683594"
"537","112.45963287353516","112.45963287353516","112.45963287353516"
"538","46.237369537353516","46.237369537353516","46.237369537353516"
"539","54.047271728515625","54.047271728515625","54.047271728515625"
"540","28.202312469482422","28.202312469482422","28.202312469482422"
"541","55.02427291870117","55.02427291870117","55.02427291870117"
"542","49.532569885253906","49.532569885253906","49.532569885253906"
"543","40.94796371459961","40.94796371459961","40.94796371459961"
"544","67.03909301757812","67.03909301757812","67.03909301757812"
"545","31.454944610595703","31.454944610595703","31.454944610595703"
"546","34.52227783203125","34.52227783203125","34.52227783203125"
"547","28.84720230102539","28.84720230102539","28.84720230102539"
"548","42.9483642578125","42.9483642578125","42.9483642578125"
"549","41.88452911376953","41.88452911376953","41.88452911376953"
"550","36.3059196472168","36.3059196472168","36.3059196472168"
"551","32.2060546875","32.2060546875","32.2060546875"
"552","19.810407638549805","19.810407638549805","19.810407638549805"
"553","33.63601303100586","33.63601303100586","33.63601303100586"
"554","29.86493492126465","29.86493492126465","29.86493492126465"
"555","20.766746520996094","20.766746520996094","20.766746520996094"
"556","38.68256759643555","38.68256759643555","38.68256759643555"
"557","25.84629249572754","25.84629249572754","25.84629249572754"
"558","34.51885986328125","34.51885986328125","34.51885986328125"
"559","30.062358856201172","30.062358856201172","30.062358856201172"
"560","21.539196014404297","21.539196014404297","21.539196014404297"
"561","29.850425720214844","29.850425720214844","29.850425720214844"
"562","26.505813598632812","26.505813598632812","26.505813598632812"
"563","31.612462997436523","31.612462997436523","31.612462997436523"
"564","19.82714080810547","19.82714080810547","19.82714080810547"
"565","27.0510196685791","27.0510196685791","27.0510196685791"
"566","33.38170623779297","33.38170623779297","33.38170623779297"
"567","16.48743438720703","16.48743438720703","16.48743438720703"
"568","20.7434024810791","20.7434024810791","20.7434024810791"
"569","20.409021377563477","20.409021377563477","20.409021377563477"
"570","24.3428955078125","24.3428955078125","24.3428955078125"
"571","32.03350067138672","32.03350067138672","32.03350067138672"
"572","35.907867431640625","35.907867431640625","35.907867431640625"
"573","22.645782470703125","22.645782470703125","22.645782470703125"
"574","27.110824584960938","27.110824584960938","27.110824584960938"
"575","19.749393463134766","19.749393463134766","19.749393463134766"
"576","19.185312271118164","19.185312271118164","19.185312271118164"
"577","18.975557327270508","18.975557327270508","18.975557327270508"
"578","49.08836364746094","49.08836364746094","49.08836364746094"
"579","20.349197387695312","20.349197387695312","20.349197387695312"
"580","44.40153121948242","44.40153121948242","44.40153121948242"
"581","29.55499839782715","29.55499839782715","29.55499839782715"
"582","32.3387565612793","32.3387565612793","32.3387565612793"
"583","25.0737247467041","25.0737247467041","25.0737247467041"
"584","33.08454513549805","33.08454513549805","33.08454513549805"
"585","44.35661697387695","44.35661697387695","44.35661697387695"
"586","53.31309509277344","53.31309509277344","53.31309509277344"
"587","47.678306579589844","47.678306579589844","47.678306579589844"
"588","48.0807991027832","48.0807991027832","48.0807991027832"
"589","48.495521545410156","48.495521545410156","48.495521545410156"
"590","41.80775451660156","41.80775451660156","41.80775451660156"
"591","40.05607604980469","40.05607604980469","40.05607604980469"
"592","41.67106246948242","41.67106246948242","41.67106246948242"
"593","22.50998306274414","22.50998306274414","22.50998306274414"
"594","26.14798355102539","26.14798355102539","26.14798355102539"
"595","43.78837966918945","43.78837966918945","43.78837966918945"
"596","31.653547286987305","31.653547286987305","31.653547286987305"
"597","31.94303321838379","31.94303321838379","31.94303321838379"
"598","42.568572998046875","42.568572998046875","42.568572998046875"
"599","27.94222068786621","27.94222068786621","27.94222068786621"
"600","39.524845123291016","39.524845123291016","39.524845123291016"
"601","17.521175384521484","17.521175384521484","17.521175384521484"
"602","43.84490203857422","43.84490203857422","43.84490203857422"
"603","25.379690170288086","25.379690170288086","25.379690170288086"
"604","48.88621139526367","48.88621139526367","48.88621139526367"
"605","35.40364456176758","35.40364456176758","35.40364456176758"
"606","19.578977584838867","19.578977584838867","19.578977584838867"
"607","29.929954528808594","29.929954528808594","29.929954528808594"
"608","33.73683547973633","33.73683547973633","33.73683547973633"
"609","24.77671241760254","24.77671241760254","24.77671241760254"
"610","26.128095626831055","26.128095626831055","26.128095626831055"
"611","17.5151309967041","17.5151309967041","17.5151309967041"
"612","30.342153549194336","30.342153549194336","30.342153549194336"
"614","25.346725463867188","25.346725463867188","25.346725463867188"
"615","26.88813591003418","26.88813591003418","26.88813591003418"
"616","20.87397575378418","20.87397575378418","20.87397575378418"
"617","23.108232498168945","23.108232498168945","23.108232498168945"
"618","19.09191131591797","19.09191131591797","19.09191131591797"
"619","19.7006893157959","19.7006893157959","19.7006893157959"
"620","27.553485870361328","27.553485870361328","27.553485870361328"
"621","30.29744529724121","30.29744529724121","30.29744529724121"
"622","24.093238830566406","24.093238830566406","24.093238830566406"
"623","22.85550308227539","22.85550308227539","22.85550308227539"
"624","32.754947662353516","32.754947662353516","32.754947662353516"
"625","17.668315887451172","17.668315887451172","17.668315887451172"
"626","21.20125389099121","21.20125389099121","21.20125389099121"
"627","19.89823341369629","19.89823341369629","19.89823341369629"
"628","18.611845016479492","18.611845016479492","18.611845016479492"
"629","9.267946243286133","9.267946243286133","9.267946243286133"
"630","17.84589195251465","17.84589195251465","17.84589195251465"
"631","19.229501724243164","19.229501724243164","19.229501724243164"
"632","25.514436721801758","25.514436721801758","25.514436721801758"
"633","17.051410675048828","17.051410675048828","17.051410675048828"
"634","17.8044376373291","17.8044376373291","17.8044376373291"
"635","25.98438835144043","25.98438835144043","25.98438835144043"
"636","23.73230743408203","23.73230743408203","23.73230743408203"
"637","33.593685150146484","33.593685150146484","33.593685150146484"
"638","28.670305252075195","28.670305252075195","28.670305252075195"
"639","22.16958236694336","22.16958236694336","22.16958236694336"
"640","27.790864944458008","27.790864944458008","27.790864944458008"
"641","25.575923919677734","25.575923919677734","25.575923919677734"
"642","33.04715347290039","33.04715347290039","33.04715347290039"
"643","27.286596298217773","27.286596298217773","27.286596298217773"
"644","23.547937393188477","23.547937393188477","23.547937393188477"
"645","19.865339279174805","19.865339279174805","19.865339279174805"
"646","24.748525619506836","24.748525619506836","24.748525619506836"
"647","19.59501075744629","19.59501075744629","19.59501075744629"
"648","18.028409957885742","18.028409957885742","18.028409957885742"
"649","16.59644889831543","16.59644889831543","16.59644889831543"
"650","25.298879623413086","25.298879623413086","25.298879623413086"
"651","13.257780075073242","13.257780075073242","13.257780075073242"
"652","27.064226150512695","27.064226150512695","27.064226150512695"
"653","16.622587203979492","16.622587203979492","16.622587203979492"
"654","14.250223159790039","14.250223159790039","14.250223159790039"
"655","25.934179306030273","25.934179306030273","25.934179306030273"
"656","14.622207641601562","14.622207641601562","14.622207641601562"
"657","15.864775657653809","15.864775657653809","15.864775657653809"
"658","23.18584442138672","23.18584442138672","23.18584442138672"
"659","12.898090362548828","12.898090362548828","12.898090362548828"
"660","16.957744598388672","16.957744598388672","16.957744598388672"
"661","18.26888084411621","18.26888084411621","18.26888084411621"
"662","15.864699363708496","15.864699363708496","15.864699363708496"
"663","20.34358024597168","20.34358024597168","20.34358024597168"
"664","16.07016944885254","16.07016944885254","16.07016944885254"
"665","15.055818557739258","15.055818557739258","15.055818557739258"
"666","15.549164772033691","15.549164772033691","15.549164772033691"
"667","18.597904205322266","18.597904205322266","18.597904205322266"
"668","15.286508560180664","15.286508560180664","15.286508560180664"
"669","18.03683853149414","18.03683853149414","18.03683853149414"
"670","16.674665451049805","16.674665451049805","16.674665451049805"
"671","18.16566276550293","18.16566276550293","18.16566276550293"
"672","14.034159660339355","14.034159660339355","14.034159660339355"
"673","12.273444175720215","12.273444175720215","12.273444175720215"
"674","20.657432556152344","20.657432556152344","20.657432556152344"
"675","23.372650146484375","23.372650146484375","23.372650146484375"
